"Gemeenten 2017 onbewerkte Iv3-data"
""
"";"";""
"";"";"Onderwerp";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing";"2e plaatsing"
"Alkmaar";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Alkmaar";"Jaarrekening";"4.2 Onderwijshuisvesting";"0";"578";"0";"160";"1";"0";"0";"937";"0";"0";"0";"0";"0";"0";"0";"0";"0";"102";"24";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"901";"0";"3893";"1328";"0"
"Alkmaar";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"1360";"67";"0";"0";"0";"617";"146";"2567";"0";"90";"0";"55";"0";"0";"0";"0";"0";"7341";"-879";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"994";"0";"228";"154";"0"
"Alphen-Chaam";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Alphen-Chaam";"Begroting";"4.2 Onderwijshuisvesting";"0";"12";"0";"0";"0";"0";"0";"32";"0";"0";"0";"0";"8";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"157";"79";"0"
"Alphen-Chaam";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"0";"0";"0";"0";"0";"184";"0";"55";"0";"0";"0";"0";"32";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"5";"0"
"Alphen-Chaam";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Alphen-Chaam";"Jaarrekening";"4.2 Onderwijshuisvesting";"0";"13";"0";"10";"0";"0";"0";"54";"0";"0";"0";"0";"9";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"158";"79";"0"
"Alphen-Chaam";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"0";"0";"0";"0";"0";"256";"0";"11";"0";"0";"0";"0";"36";"0";"0";"0";"0";"66";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10";"5";"0"
"Amersfoort";"Begroting";"4.1 Openbaar basisonderwijs";"84";"13";"0";"0";"0";"0";"0";"1";"0";"144";"0";"0";"0";"0";"0";"1780";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"33";"13";"0"
"Amersfoort";"Begroting";"4.2 Onderwijshuisvesting";"210";"1292";"0";"0";"0";"0";"0";"2775";"0";"0";"0";"0";"0";"0";"0";"79";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"233";"5615";"2669";"0"
"Amersfoort";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"815";"0";"0";"0";"0";"1794";"0";"202";"0";"0";"0";"419";"0";"0";"0";"7748";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0"
"Amersfoort";"Jaarrekening";"4.1 Openbaar basisonderwijs";"90";"58";"0";"0";"0";"0";"-11";"744";"0";"184";"0";"0";"-140";"0";"0";"0";"0";"642";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"33";"13";"0"
"Amersfoort";"Jaarrekening";"4.2 Onderwijshuisvesting";"226";"1529";"0";"115";"0";"0";"52";"1379";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-139";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"233";"5569";"2640";"2212"
"Amersfoort";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"743";"251";"0";"65";"0";"1419";"163";"497";"0";"0";"0";"223";"274";"0";"0";"0";"0";"6614";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0"
"Amstelveen";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"117";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Amstelveen";"Begroting";"4.2 Onderwijshuisvesting";"0";"392";"0";"0";"0";"0";"0";"1001";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"291";"2617";"0";"483"
"Amstelveen";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"0";"0";"0";"0";"0";"614";"0";"1209";"0";"0";"0";"0";"0";"0";"0";"905";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"935"
"Amstelveen";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"1";"0";"118";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Amstelveen";"Jaarrekening";"4.2 Onderwijshuisvesting";"65";"492";"0";"260";"0";"0";"19";"1236";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"263";"2138";"321";"108"
"Amstelveen";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"744";"0";"0";"0";"0";"721";"162";"262";"0";"1222";"0";"247";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-22"
"Amsterdam";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Amsterdam";"Begroting";"4.2 Onderwijshuisvesting";"1893";"255";"0";"0";"0";"0";"-83";"18937";"0";"0";"0";"0";"0";"0";"0";"6375";"0";"4077";"0";"0";"0";"0";"0";"0";"0";"0";"-154";"0";"0";"0";"0";"41";"39115";"35280";"14329"
"Amsterdam";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"17104";"0";"0";"0";"0";"3954";"1275";"21624";"0";"400";"0";"0";"0";"0";"0";"71435";"0";"11679";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"0";"1";"9929"
"Amsterdam";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"275";"3580";"0";"0";"0";"0";"0";"0";"0";"2625";"0";"1690";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-150";"27";"42";"1003"
"Amsterdam";"Jaarrekening";"4.2 Onderwijshuisvesting";"2436";"1118";"0";"512";"0";"0";"289";"27011";"0";"0";"0";"0";"0";"0";"0";"7232";"0";"2737";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-2200";"44098";"40107";"9094"
"Amsterdam";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"15715";"0";"0";"0";"0";"3955";"2501";"7661";"0";"58";"0";"0";"0";"0";"0";"16110";"0";"75409";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-390";"55";"55";"7431"
"Asten";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"53";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"93"
"Asten";"Begroting";"4.2 Onderwijshuisvesting";"3";"35";"0";"0";"0";"0";"0";"23";"0";"0";"0";"0";"0";"0";"0";"458";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"282";"0";"0"
"Asten";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"97";"0";"0";"0";"0";"225";"5";"152";"0";"147";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"12";"18";"0";"0"
"Asten";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"39";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"93"
"Asten";"Jaarrekening";"4.2 Onderwijshuisvesting";"2";"49";"0";"0";"0";"0";"0";"22";"0";"0";"0";"0";"0";"0";"0";"454";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"281";"0";"0"
"Asten";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"88";"0";"0";"0";"0";"231";"6";"138";"0";"175";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"12";"18";"0";"0"
"Baarle-Nassau";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Baarle-Nassau";"Begroting";"4.2 Onderwijshuisvesting";"0";"17";"0";"0";"0";"0";"0";"88";"0";"0";"0";"0";"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"200";"0";"0"
"Baarle-Nassau";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"0";"6";"0";"0";"0";"69";"0";"9";"0";"42";"0";"0";"28";"0";"0";"0";"0";"35";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"25";"0";"0"
"Baarle-Nassau";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Baarle-Nassau";"Jaarrekening";"4.2 Onderwijshuisvesting";"0";"17";"0";"0";"0";"0";"0";"91";"0";"0";"0";"0";"8";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"198";"0";"0"
"Baarle-Nassau";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"0";"7";"0";"0";"0";"120";"0";"6";"0";"0";"0";"0";"30";"0";"0";"0";"0";"79";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"25";"0";"0"
"Baarn";"Begroting";"4.1 Openbaar basisonderwijs";"0";"15";"0";"0";"0";"0";"0";"14";"0";"0";"0";"0";"0";"0";"0";"4";"0";"16";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"2";"0"
"Baarn";"Begroting";"4.2 Onderwijshuisvesting";"0";"89";"0";"0";"0";"0";"0";"90";"0";"0";"0";"0";"0";"0";"0";"51";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1027";"669";"0"
"Baarn";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"100";"0";"0";"0";"0";"357";"0";"183";"0";"0";"0";"0";"0";"0";"0";"4";"0";"266";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Baarn";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"22";"2";"0";"0";"0";"0";"0";"0";"0";"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Baarn";"Jaarrekening";"4.2 Onderwijshuisvesting";"0";"141";"0";"0";"0";"0";"0";"415";"0";"0";"0";"0";"0";"0";"0";"80";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1277";"666";"0"
"Baarn";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"96";"0";"0";"0";"0";"583";"13";"124";"0";"230";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bergeijk";"Begroting";"4.1 Openbaar basisonderwijs";"30";"0";"0";"0";"0";"0";"0";"0";"0";"102";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"9";"0";"0"
"Bergeijk";"Begroting";"4.2 Onderwijshuisvesting";"32";"27";"0";"0";"0";"0";"0";"73";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"328";"181";"0"
"Bergeijk";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"35";"1";"0";"0";"0";"459";"0";"2";"0";"202";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"19";"5";"1";"0"
"Bergeijk";"Jaarrekening";"4.1 Openbaar basisonderwijs";"31";"0";"0";"0";"0";"0";"3";"0";"0";"113";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"9";"0";"0"
"Bergeijk";"Jaarrekening";"4.2 Onderwijshuisvesting";"32";"36";"0";"0";"0";"0";"3";"74";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"537";"170";"0"
"Bergeijk";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"35";"1";"0";"0";"0";"546";"3";"4";"0";"200";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"19";"5";"1";"0"
"Bergen (NH.)";"Begroting";"4.1 Openbaar basisonderwijs";"11";"2";"0";"3";"461";"0";"0";"100";"0";"0";"0";"0";"0";"0";"0";"0";"0";"66";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"26";"306";"147";"0"
"Bergen (NH.)";"Begroting";"4.2 Onderwijshuisvesting";"18";"1";"0";"8";"50";"0";"0";"51";"0";"0";"0";"0";"0";"0";"0";"0";"0";"137";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"8";"189";"70";"0"
"Bergen (NH.)";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"129";"0";"0";"0";"0";"375";"0";"15";"0";"128";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"0";"0";"0"
"Bergen (NH.)";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"5";"0";"27";"-2";"0";"0";"62";"0";"0";"0";"0";"8";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"26";"328";"159";"0"
"Bergen (NH.)";"Jaarrekening";"4.2 Onderwijshuisvesting";"0";"100";"0";"3";"522";"0";"0";"127";"0";"0";"0";"0";"87";"0";"0";"0";"0";"14";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"8";"168";"64";"0"
"Bergen (NH.)";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"0";"0";"0";"0";"0";"282";"0";"42";"0";"71";"0";"0";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"5";"2";"0"
"Bergen op Zoom";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"283";"0";"0";"0";"0";"0";"0";"0";"91";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bergen op Zoom";"Begroting";"4.2 Onderwijshuisvesting";"59";"121";"0";"0";"0";"0";"0";"251";"0";"0";"0";"0";"0";"0";"0";"2526";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"20";"727";"681";"0"
"Bergen op Zoom";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"401";"1";"0";"0";"0";"608";"8";"2072";"0";"195";"0";"0";"0";"0";"0";"194";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"23";"19";"51"
"Bergen op Zoom";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"-36";"0";"278";"0";"0";"0";"36";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bergen op Zoom";"Jaarrekening";"4.2 Onderwijshuisvesting";"59";"221";"0";"0";"0";"0";"0";"185";"0";"0";"0";"0";"0";"0";"0";"2311";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"624";"630";"0"
"Bergen op Zoom";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"393";"0";"0";"0";"0";"589";"136";"387";"0";"0";"0";"9";"0";"0";"0";"33";"0";"2226";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"23";"10";"68"
"Bernheze";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bernheze";"Begroting";"4.2 Onderwijshuisvesting";"17";"131";"0";"0";"0";"0";"0";"96";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"712";"0";"0"
"Bernheze";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"64";"4";"0";"0";"0";"479";"0";"230";"0";"204";"0";"0";"0";"0";"0";"69";"0";"49";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"31";"0";"0"
"Bernheze";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Bernheze";"Jaarrekening";"4.2 Onderwijshuisvesting";"17";"206";"0";"0";"0";"0";"0";"92";"0";"0";"0";"0";"0";"0";"0";"230";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"723";"281";"0"
"Bernheze";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"61";"6";"0";"0";"0";"398";"0";"236";"0";"194";"0";"0";"0";"0";"0";"69";"0";"49";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"31";"12";"0"
"Best";"Begroting";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Best";"Begroting";"4.2 Onderwijshuisvesting";"24";"53";"0";"0";"0";"0";"0";"142";"0";"0";"0";"0";"0";"0";"0";"41";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"-10";"398";"0";"0"
"Best";"Begroting";"4.3 Onderwijsbeleid en leerlingzaken";"192";"7";"0";"0";"0";"400";"0";"86";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"511";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"29";"56";"0";"0"
"Best";"Jaarrekening";"4.1 Openbaar basisonderwijs";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"Best";"Jaarrekening";"4.2 Onderwijshuisvesting";"18";"51";"0";"8";"0";"0";"0";"143";"0";"0";"0";"0";"0";"0";"0";"48";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"443";"0";"0"
"Best";"Jaarrekening";"4.3 Onderwijsbeleid en leerlingzaken";"155";"5";"0";"0";"0";"432";"11";"88";"0";"0";"0";"0";"0";"0";"0";"0";"0";"455";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"14";"68";"0";"0"
"Beverwijk";"Begroting";"4.1 Openbaar basisonderwijs";"0";"96";"0";"0";"0";"0";"0";"175";"0";"0";"0";"0";"0";"0";"0";"40";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"38";"8";"0"
